Index,champion,champion1,champion2,champion3,champion4,champion5,champion6,champion7,champion8,champion9,teamPosition,tier,top_champs_overall,wins,losses,winPct,veteran,freshBlood,hotStreak,win
2,Rumble,Olaf,Fiddlesticks,Ashe,Rakan,Yone,Shaco,Seraphine,Jinx,Thresh,MIDDLE,MASTER,"['Fizz', 'Rumble', 'Kayn']",220.0,191.0,0.535279805,False,False,True,True
3,Ashe,Olaf,Fiddlesticks,Rumble,Rakan,Yone,Shaco,Seraphine,Jinx,Thresh,BOTTOM,DIAMOND,"['Kaisa', 'Kindred', 'Zeri']",44.0,26.0,0.628571429,False,False,False,True
4,Rakan,Olaf,Fiddlesticks,Rumble,Ashe,Yone,Shaco,Seraphine,Jinx,Thresh,UTILITY,DIAMOND,"['Soraka', 'Janna', 'Nami']",70.0,83.0,0.45751634,False,False,False,True
0,Urgot,Belveth,AurelionSol,Samira,Swain,Gragas,Zac,Qiyana,Kaisa,Nautilus,TOP,MASTER,"['Urgot', 'Viktor', 'Garen']",249.0,240.0,0.509202454,False,True,False,True
1,Belveth,Urgot,AurelionSol,Samira,Swain,Gragas,Zac,Qiyana,Kaisa,Nautilus,JUNGLE,MASTER,"['Yone', 'Caitlyn', 'Pyke']",290.0,270.0,0.517857143,False,True,False,True
2,AurelionSol,Urgot,Belveth,Samira,Swain,Gragas,Zac,Qiyana,Kaisa,Nautilus,MIDDLE,DIAMOND,"['Samira', 'Vayne', 'Darius']",274.0,270.0,0.503676471,False,True,False,True
3,Samira,Urgot,Belveth,AurelionSol,Swain,Gragas,Zac,Qiyana,Kaisa,Nautilus,BOTTOM,MASTER,"['Lucian', 'Ezreal', 'Samira']",232.0,234.0,0.497854077,False,True,False,True
4,Swain,Urgot,Belveth,AurelionSol,Samira,Gragas,Zac,Qiyana,Kaisa,Nautilus,UTILITY,DIAMOND,"['Swain', 'Lux', 'Leona']",355.0,357.0,0.498595506,False,False,False,True
0,Camille,Elise,Qiyana,Ashe,Blitzcrank,Malphite,MasterYi,Syndra,Xayah,Milio,TOP,MASTER,"['Ekko', 'Nidalee', 'Fiddlesticks']",203.0,180.0,0.53002611,False,True,False,False
1,Elise,Camille,Qiyana,Ashe,Blitzcrank,Malphite,MasterYi,Syndra,Xayah,Milio,JUNGLE,MASTER,"['Elise', 'Yasuo', 'Graves']",181.0,196.0,0.480106101,False,True,False,False
2,Qiyana,Camille,Elise,Ashe,Blitzcrank,Malphite,MasterYi,Syndra,Xayah,Milio,MIDDLE,DIAMOND,"['Qiyana', 'Yasuo', 'Yone']",203.0,222.0,0.477647059,False,True,True,False
3,Ashe,Camille,Elise,Qiyana,Blitzcrank,Malphite,MasterYi,Syndra,Xayah,Milio,BOTTOM,MASTER,"['Ezreal', 'Lucian', 'Jhin']",160.0,141.0,0.531561462,False,False,False,False
4,Blitzcrank,Camille,Elise,Qiyana,Ashe,Malphite,MasterYi,Syndra,Xayah,Milio,UTILITY,DIAMOND,"['Blitzcrank', 'Draven', 'Teemo']",80.0,88.0,0.476190476,False,False,False,False
0,Darius,Hecarim,Swain,Vayne,Blitzcrank,Gnar,Sylas,Tristana,Xayah,Thresh,TOP,DIAMOND,"['Renekton', 'Lucian', 'Darius']",55.0,59.0,0.48245614,False,True,False,True
1,Hecarim,Darius,Swain,Vayne,Blitzcrank,Gnar,Sylas,Tristana,Xayah,Thresh,JUNGLE,DIAMOND,"['Fiora', 'Yasuo', 'LeeSin']",96.0,96.0,0.5,False,False,False,True
2,Swain,Darius,Hecarim,Vayne,Blitzcrank,Gnar,Sylas,Tristana,Xayah,Thresh,MIDDLE,MASTER,"['Shen', 'LeeSin', 'Warwick']",133.0,123.0,0.51953125,False,True,False,True
3,Vayne,Darius,Hecarim,Swain,Blitzcrank,Gnar,Sylas,Tristana,Xayah,Thresh,BOTTOM,MASTER,"['Bard', 'Caitlyn', 'Jhin']",52.0,56.0,0.481481481,False,True,False,True
4,Blitzcrank,Darius,Hecarim,Swain,Vayne,Gnar,Sylas,Tristana,Xayah,Thresh,UTILITY,DIAMOND,"['Graves', 'Riven', 'Khazix']",97.0,102.0,0.487437186,False,True,False,True
0,Camille,JarvanIV,Zoe,Ashe,Heimerdinger,Garen,Zac,Ahri,Xayah,Milio,TOP,DIAMOND,"['Xayah', 'Camille', 'Ezreal']",330.0,315.0,0.511627907,False,False,True,False
1,JarvanIV,Camille,Zoe,Ashe,Heimerdinger,Garen,Zac,Ahri,Xayah,Milio,JUNGLE,DIAMOND,"['Zed', 'Jax', 'Brand']",10.0,19.0,0.344827586,False,True,False,False
2,Zoe,Camille,JarvanIV,Ashe,Heimerdinger,Garen,Zac,Ahri,Xayah,Milio,MIDDLE,DIAMOND,"['Sylas', 'Akali', 'Tristana']",75.0,80.0,0.483870968,False,True,False,False
3,Ashe,Camille,JarvanIV,Zoe,Heimerdinger,Garen,Zac,Ahri,Xayah,Milio,BOTTOM,DIAMOND,"['Riven', 'Draven', 'Ashe']",40.0,52.0,0.434782609,False,False,False,False
4,Heimerdinger,Camille,JarvanIV,Zoe,Ashe,Garen,Zac,Ahri,Xayah,Milio,UTILITY,PLATINUM,"['Zac', 'Thresh', 'Leona']",5.0,10.0,0.333333333,False,False,False,False
0,Chogath,Rengar,Ahri,Jinx,Pantheon,Malphite,Elise,TwistedFate,Draven,Pyke,TOP,DIAMOND,"['Veigar', 'Camille', 'Akshan']",33.0,21.0,0.611111111,False,False,False,False
1,Rengar,Chogath,Ahri,Jinx,Pantheon,Malphite,Elise,TwistedFate,Draven,Pyke,JUNGLE,DIAMOND,"['Rengar', 'Yasuo', 'Graves']",15.0,12.0,0.555555556,False,False,False,False
2,Ahri,Chogath,Rengar,Jinx,Pantheon,Malphite,Elise,TwistedFate,Draven,Pyke,MIDDLE,DIAMOND,"['Ezreal', 'Ahri', 'Vayne']",238.0,240.0,0.49790795,False,False,False,False
3,Jinx,Chogath,Rengar,Ahri,Pantheon,Malphite,Elise,TwistedFate,Draven,Pyke,BOTTOM,MASTER,"['Lucian', 'Ezreal', 'Samira']",232.0,234.0,0.497854077,False,True,False,False
4,Pantheon,Chogath,Rengar,Ahri,Jinx,Malphite,Elise,TwistedFate,Draven,Pyke,UTILITY,DIAMOND,"['Jayce', 'Nidalee', 'LeeSin']",75.0,85.0,0.46875,False,False,False,False
0,Mordekaiser,Zac,Talon,Xayah,Milio,Darius,LeeSin,Gragas,Kaisa,Nautilus,TOP,DIAMOND,"['Fiora', 'MonkeyKing', 'Darius']",76.0,83.0,0.477987421,False,True,False,True
1,Zac,Mordekaiser,Talon,Xayah,Milio,Darius,LeeSin,Gragas,Kaisa,Nautilus,JUNGLE,GRANDMASTER,"['Zac', 'Nasus', 'Rammus']",69.0,43.0,0.616071429,False,True,False,True
2,Talon,Mordekaiser,Zac,Xayah,Milio,Darius,LeeSin,Gragas,Kaisa,Nautilus,MIDDLE,MASTER,"['Talon', 'Kaisa', 'Kassadin']",64.0,50.0,0.561403509,False,True,False,True
3,Xayah,Mordekaiser,Zac,Talon,Milio,Darius,LeeSin,Gragas,Kaisa,Nautilus,BOTTOM,MASTER,"['Lucian', 'Ezreal', 'Samira']",232.0,234.0,0.497854077,False,True,False,True
4,Milio,Mordekaiser,Zac,Talon,Xayah,Darius,LeeSin,Gragas,Kaisa,Nautilus,UTILITY,MASTER,"['Seraphine', 'Zyra', 'Sona']",276.0,275.0,0.500907441,True,False,False,True
0,Urgot,Karthus,Yone,Zeri,Heimerdinger,Ahri,Nocturne,Talon,Jinx,Annie,TOP,MASTER,"['Urgot', 'Malzahar', 'Brand']",141.0,138.0,0.505376344,False,True,False,False
2,Yone,Urgot,Karthus,Zeri,Heimerdinger,Ahri,Nocturne,Talon,Jinx,Annie,MIDDLE,MASTER,"['Zed', 'Yasuo', 'Yone']",17.0,8.0,0.68,False,False,False,False
3,Zeri,Urgot,Karthus,Yone,Heimerdinger,Ahri,Nocturne,Talon,Jinx,Annie,BOTTOM,DIAMOND,"['Elise', 'Sivir', 'Bard']",13.0,16.0,0.448275862,False,True,False,False
4,Heimerdinger,Urgot,Karthus,Yone,Zeri,Ahri,Nocturne,Talon,Jinx,Annie,UTILITY,DIAMOND,"['Heimerdinger', 'Blitzcrank', 'Alistar']",135.0,113.0,0.544354839,False,True,False,False
0,KSante,MonkeyKing,Chogath,Zeri,Thresh,Riven,MasterYi,DrMundo,Jinx,Heimerdinger,TOP,MASTER,"['Camille', 'Aatrox', 'Fiora']",274.0,251.0,0.521904762,False,True,False,True
1,MonkeyKing,KSante,Chogath,Zeri,Thresh,Riven,MasterYi,DrMundo,Jinx,Heimerdinger,JUNGLE,MASTER,"['Khazix', 'Vi', 'JarvanIV']",30.0,19.0,0.612244898,False,True,False,True
2,Chogath,KSante,MonkeyKing,Zeri,Thresh,Riven,MasterYi,DrMundo,Jinx,Heimerdinger,MIDDLE,DIAMOND,"['Yasuo', 'Zed', 'Sylas']",146.0,152.0,0.489932886,False,True,False,True
3,Zeri,KSante,MonkeyKing,Chogath,Thresh,Riven,MasterYi,DrMundo,Jinx,Heimerdinger,BOTTOM,DIAMOND,"['Kaisa', 'Ezreal', 'Xayah']",41.0,57.0,0.418367347,False,False,False,True
4,Thresh,KSante,MonkeyKing,Chogath,Zeri,Riven,MasterYi,DrMundo,Jinx,Heimerdinger,UTILITY,CHALLENGER,"['Thresh', 'Taliyah', 'Jinx']",78.0,49.0,0.614173228,False,False,False,True
0,Pantheon,Hecarim,Lux,Ashe,Braum,Shen,Diana,Singed,Samira,Alistar,TOP,DIAMOND,"['MasterYi', 'Yasuo', 'Rengar']",37.0,47.0,0.44047619,False,False,False,False
1,Hecarim,Pantheon,Lux,Ashe,Braum,Shen,Diana,Singed,Samira,Alistar,JUNGLE,MASTER,"['Karthus', 'Hecarim', 'Nocturne']",56.0,53.0,0.513761468,False,True,True,False
2,Lux,Pantheon,Hecarim,Ashe,Braum,Shen,Diana,Singed,Samira,Alistar,MIDDLE,DIAMOND,"['Lux', 'Katarina', 'Irelia']",20.0,15.0,0.571428571,False,False,False,False
3,Ashe,Pantheon,Hecarim,Lux,Braum,Shen,Diana,Singed,Samira,Alistar,BOTTOM,DIAMOND,"['Kaisa', 'Ezreal', 'Zeri']",35.0,43.0,0.448717949,False,False,False,False
4,Braum,Pantheon,Hecarim,Lux,Ashe,Shen,Diana,Singed,Samira,Alistar,UTILITY,DIAMOND,"['Lulu', 'Soraka', 'Lux']",43.0,61.0,0.413461538,False,False,False,False
0,Vladimir,Nocturne,TwistedFate,Zeri,Bard,Fiora,Udyr,Viktor,Xayah,Nautilus,TOP,PLATINUM,"['Aatrox', 'Ekko', 'Fiora']",5.0,6.0,0.454545455,False,False,False,True
1,Nocturne,Vladimir,TwistedFate,Zeri,Bard,Fiora,Udyr,Viktor,Xayah,Nautilus,JUNGLE,DIAMOND,"['Kayn', 'Viego', 'Hecarim']",80.0,57.0,0.583941606,False,True,False,True
2,TwistedFate,Vladimir,Nocturne,Zeri,Bard,Fiora,Udyr,Viktor,Xayah,Nautilus,MIDDLE,DIAMOND,"['Riven', 'Draven', 'Graves']",122.0,120.0,0.504132231,False,False,False,True
3,Zeri,Vladimir,Nocturne,TwistedFate,Bard,Fiora,Udyr,Viktor,Xayah,Nautilus,BOTTOM,MASTER,"['Kaisa', 'Jinx', 'Zeri']",75.0,57.0,0.568181818,False,True,True,True
4,Bard,Vladimir,Nocturne,TwistedFate,Zeri,Fiora,Udyr,Viktor,Xayah,Nautilus,UTILITY,DIAMOND,"['Bard', 'Neeko', 'Teemo']",40.0,24.0,0.625,False,False,False,True
0,Olaf,Hecarim,Vladimir,Xayah,Braum,Riven,Udyr,Katarina,Samira,Blitzcrank,TOP,MASTER,"['Irelia', 'Yone', 'Akali']",101.0,104.0,0.492682927,False,False,False,True
1,Hecarim,Olaf,Vladimir,Xayah,Braum,Riven,Udyr,Katarina,Samira,Blitzcrank,JUNGLE,PLATINUM,"['Hecarim', 'Viego', 'Annie']",32.0,14.0,0.695652174,False,True,False,True
2,Vladimir,Olaf,Hecarim,Xayah,Braum,Riven,Udyr,Katarina,Samira,Blitzcrank,MIDDLE,MASTER,"['Talon', 'Kaisa', 'Kassadin']",64.0,50.0,0.561403509,False,True,False,True
3,Xayah,Olaf,Hecarim,Vladimir,Braum,Riven,Udyr,Katarina,Samira,Blitzcrank,BOTTOM,MASTER,"['Lucian', 'Ezreal', 'Samira']",232.0,234.0,0.497854077,False,True,False,True
4,Braum,Olaf,Hecarim,Vladimir,Xayah,Riven,Udyr,Katarina,Samira,Blitzcrank,UTILITY,PLATINUM,"['Annie', 'Rakan', 'Karma']",27.0,15.0,0.642857143,False,True,False,True
0,Udyr,Kayn,Graves,Ezreal,Soraka,Illaoi,Amumu,Rumble,Kaisa,Taric,TOP,DIAMOND,"['Vayne', 'Volibear', 'Udyr']",77.0,78.0,0.496774194,False,False,False,True
1,Kayn,Udyr,Graves,Ezreal,Soraka,Illaoi,Amumu,Rumble,Kaisa,Taric,JUNGLE,DIAMOND,"['Kayn', 'Yasuo', 'Kaisa']",21.0,26.0,0.446808511,False,False,False,True
2,Graves,Udyr,Kayn,Ezreal,Soraka,Illaoi,Amumu,Rumble,Kaisa,Taric,MIDDLE,MASTER,"['Gangplank', 'TwistedFate', 'Graves']",578.0,576.0,0.500866551,False,True,False,True
3,Ezreal,Udyr,Kayn,Graves,Soraka,Illaoi,Amumu,Rumble,Kaisa,Taric,BOTTOM,DIAMOND,"['Lucian', 'Kaisa', 'Ashe']",86.0,67.0,0.562091503,False,True,False,True
4,Soraka,Udyr,Kayn,Graves,Ezreal,Illaoi,Amumu,Rumble,Kaisa,Taric,UTILITY,DIAMOND,"['Nami', 'Soraka', 'Janna']",25.0,29.0,0.462962963,False,False,False,True
0,Gnar,Hecarim,Vladimir,Jinx,Lulu,Jayce,Zed,Xerath,Kaisa,Blitzcrank,TOP,DIAMOND,"['Ezreal', 'Sivir', 'Kaisa']",36.0,27.0,0.571428571,False,False,False,True
1,Hecarim,Gnar,Vladimir,Jinx,Lulu,Jayce,Zed,Xerath,Kaisa,Blitzcrank,JUNGLE,DIAMOND,"['Graves', 'RekSai', 'Khazix']",45.0,44.0,0.505617978,False,True,False,True
2,Vladimir,Gnar,Hecarim,Jinx,Lulu,Jayce,Zed,Xerath,Kaisa,Blitzcrank,MIDDLE,GOLD,"['Vladimir', 'Ezreal', 'Jayce']",5.0,7.0,0.416666667,False,False,False,True
3,Jinx,Gnar,Hecarim,Vladimir,Lulu,Jayce,Zed,Xerath,Kaisa,Blitzcrank,BOTTOM,MASTER,"['Jinx', 'Xayah', 'Ezreal']",85.0,57.0,0.598591549,False,True,False,True
4,Lulu,Gnar,Hecarim,Vladimir,Jinx,Jayce,Zed,Xerath,Kaisa,Blitzcrank,UTILITY,MASTER,"['Twitch', 'Vayne', 'Nami']",38.0,32.0,0.542857143,False,True,False,True
0,Kennen,MasterYi,Kayle,Jinx,Lulu,Pantheon,Rammus,Katarina,Aphelios,Milio,TOP,MASTER,"['Kennen', 'MonkeyKing', 'Ezreal']",63.0,52.0,0.547826087,False,False,False,True
1,MasterYi,Kennen,Kayle,Jinx,Lulu,Pantheon,Rammus,Katarina,Aphelios,Milio,JUNGLE,MASTER,"['MasterYi', 'LeeSin', 'Zed']",111.0,99.0,0.528571429,False,True,False,True
2,Kayle,Kennen,MasterYi,Jinx,Lulu,Pantheon,Rammus,Katarina,Aphelios,Milio,MIDDLE,DIAMOND,"['Kayle', 'Yasuo', 'Yone']",50.0,37.0,0.574712644,False,False,False,True
3,Jinx,Kennen,MasterYi,Kayle,Lulu,Pantheon,Rammus,Katarina,Aphelios,Milio,BOTTOM,MASTER,"['Lucian', 'Ezreal', 'Samira']",232.0,234.0,0.497854077,False,True,False,True
0,Jayce,Fiddlesticks,Talon,Varus,Yuumi,Chogath,Vi,Irelia,Xayah,Senna,TOP,MASTER,"['LeeSin', 'Nidalee', 'Akali']",242.0,200.0,0.547511312,False,True,False,True
1,Fiddlesticks,Jayce,Talon,Varus,Yuumi,Chogath,Vi,Irelia,Xayah,Senna,JUNGLE,PLATINUM,"['Nami', 'Lux', 'Yuumi']",9.0,3.0,0.75,False,True,False,True
2,Talon,Jayce,Fiddlesticks,Varus,Yuumi,Chogath,Vi,Irelia,Xayah,Senna,MIDDLE,DIAMOND,"['Zed', 'Ekko', 'Yone']",107.0,108.0,0.497674419,False,True,False,True
3,Varus,Jayce,Fiddlesticks,Talon,Yuumi,Chogath,Vi,Irelia,Xayah,Senna,BOTTOM,DIAMOND,"['Samira', 'Kaisa', 'Lucian']",21.0,14.0,0.6,False,True,False,True
4,Yuumi,Jayce,Fiddlesticks,Talon,Varus,Chogath,Vi,Irelia,Xayah,Senna,UTILITY,MASTER,"['Yuumi', 'Ahri', 'Janna']",105.0,120.0,0.466666667,False,True,False,True
0,Malphite,Taliyah,Yasuo,Samira,Thresh,Akshan,Hecarim,Talon,Xerath,Senna,TOP,MASTER,"['Jax', 'XinZhao', 'LeeSin']",237.0,241.0,0.4958159,False,False,False,False
1,Taliyah,Malphite,Yasuo,Samira,Thresh,Akshan,Hecarim,Talon,Xerath,Senna,JUNGLE,GRANDMASTER,"['Ezreal', 'Kaisa', 'Graves']",174.0,166.0,0.511764706,False,True,False,False
2,Yasuo,Malphite,Taliyah,Samira,Thresh,Akshan,Hecarim,Talon,Xerath,Senna,MIDDLE,MASTER,"['Talon', 'Kaisa', 'Kassadin']",64.0,50.0,0.561403509,False,True,False,False
3,Samira,Malphite,Taliyah,Yasuo,Thresh,Akshan,Hecarim,Talon,Xerath,Senna,BOTTOM,MASTER,"['Lucian', 'Ezreal', 'Samira']",232.0,234.0,0.497854077,False,True,False,False
4,Thresh,Malphite,Taliyah,Yasuo,Samira,Akshan,Hecarim,Talon,Xerath,Senna,UTILITY,MASTER,"['Taric', 'Thresh', 'Rell']",231.0,205.0,0.529816514,False,False,False,False
0,Gangplank,Kindred,AurelionSol,Ezreal,Thresh,Anivia,Kayn,Kassadin,Xayah,Rakan,TOP,MASTER,"['Gangplank', 'Tryndamere', 'Rengar']",154.0,136.0,0.531034483,True,False,False,False
1,Kindred,Gangplank,AurelionSol,Ezreal,Thresh,Anivia,Kayn,Kassadin,Xayah,Rakan,JUNGLE,GOLD,"['Yasuo', 'Zed', 'Vayne']",4.0,4.0,0.5,False,False,False,False
2,AurelionSol,Gangplank,Kindred,Ezreal,Thresh,Anivia,Kayn,Kassadin,Xayah,Rakan,MIDDLE,MASTER,"['Vayne', 'Yone', 'Yasuo']",48.0,33.0,0.592592593,False,False,False,False
3,Ezreal,Gangplank,Kindred,AurelionSol,Thresh,Anivia,Kayn,Kassadin,Xayah,Rakan,BOTTOM,DIAMOND,"['TwistedFate', 'Kennen', 'Ahri']",45.0,56.0,0.445544554,False,False,False,False
4,Thresh,Gangplank,Kindred,AurelionSol,Ezreal,Anivia,Kayn,Kassadin,Xayah,Rakan,UTILITY,DIAMOND,"['Azir', 'TwistedFate', 'Vladimir']",85.0,89.0,0.488505747,False,False,False,False
0,Shen,Talon,Yone,Samira,Nautilus,Jayce,Evelynn,Yasuo,Sivir,Taric,TOP,MASTER,"['Riven', 'Shen', 'Camille']",71.0,63.0,0.529850746,False,False,False,True
1,Talon,Shen,Yone,Samira,Nautilus,Jayce,Evelynn,Yasuo,Sivir,Taric,JUNGLE,MASTER,"['Talon', 'Kaisa', 'Kassadin']",64.0,50.0,0.561403509,False,True,False,True
2,Yone,Shen,Talon,Samira,Nautilus,Jayce,Evelynn,Yasuo,Sivir,Taric,MIDDLE,DIAMOND,"['Yasuo', 'Yone', 'Talon']",30.0,30.0,0.5,False,False,False,True
3,Samira,Shen,Talon,Yone,Nautilus,Jayce,Evelynn,Yasuo,Sivir,Taric,BOTTOM,MASTER,"['Lucian', 'Ezreal', 'Samira']",232.0,234.0,0.497854077,False,True,False,True
4,Nautilus,Shen,Talon,Yone,Samira,Jayce,Evelynn,Yasuo,Sivir,Taric,UTILITY,PLATINUM,"['Thresh', 'Yasuo', 'LeeSin']",33.0,16.0,0.673469388,False,False,False,True
0,Darius,Belveth,Viktor,Jhin,Milio,Aatrox,Kindred,Diana,Jinx,Lulu,TOP,PLATINUM,"['MonkeyKing', 'Vayne', 'Jhin']",10.0,20.0,0.333333333,False,False,False,False
1,Belveth,Darius,Viktor,Jhin,Milio,Aatrox,Kindred,Diana,Jinx,Lulu,JUNGLE,DIAMOND,"['MasterYi', 'XinZhao', 'Graves']",9.0,18.0,0.333333333,False,False,False,False
2,Viktor,Darius,Belveth,Jhin,Milio,Aatrox,Kindred,Diana,Jinx,Lulu,MIDDLE,PLATINUM,"['Leblanc', 'Sylas', 'Yasuo']",39.0,51.0,0.433333333,False,False,True,False
3,Jhin,Darius,Belveth,Viktor,Milio,Aatrox,Kindred,Diana,Jinx,Lulu,BOTTOM,PLATINUM,"['Zed', 'Khazix', 'MasterYi']",28.0,31.0,0.474576271,False,False,False,False
4,Milio,Darius,Belveth,Viktor,Jhin,Aatrox,Kindred,Diana,Jinx,Lulu,UTILITY,DIAMOND,"['Aatrox', 'Sett', 'Mordekaiser']",17.0,23.0,0.425,False,False,False,False
0,Jayce,Poppy,Sylas,Ezreal,Senna,Yone,Ekko,AurelionSol,Caitlyn,Renata,TOP,SILVER,"['Katarina', 'Thresh', 'Yasuo']",29.0,31.0,0.483333333,False,False,False,True
1,Poppy,Jayce,Sylas,Ezreal,Senna,Yone,Ekko,AurelionSol,Caitlyn,Renata,JUNGLE,DIAMOND,"['Blitzcrank', 'Poppy', 'Teemo']",136.0,101.0,0.573839662,False,False,False,True
2,Sylas,Jayce,Poppy,Ezreal,Senna,Yone,Ekko,AurelionSol,Caitlyn,Renata,MIDDLE,PLATINUM,"['Katarina', 'Ezreal', 'Vayne']",134.0,137.0,0.494464945,False,False,False,True
3,Ezreal,Jayce,Poppy,Sylas,Senna,Yone,Ekko,AurelionSol,Caitlyn,Renata,BOTTOM,DIAMOND,"['Ezreal', 'Jayce', 'Sivir']",19.0,17.0,0.527777778,False,False,False,True
4,Senna,Jayce,Poppy,Sylas,Ezreal,Yone,Ekko,AurelionSol,Caitlyn,Renata,UTILITY,DIAMOND,"['Ezreal', 'Kaisa', 'Cassiopeia']",19.0,17.0,0.527777778,False,False,False,True
0,MonkeyKing,Ekko,AurelionSol,Vayne,Heimerdinger,Chogath,LeeSin,Yone,Kaisa,Xerath,TOP,SILVER,"['MonkeyKing', 'XinZhao', 'Garen']",61.0,75.0,0.448529412,False,False,False,False
1,Ekko,MonkeyKing,AurelionSol,Vayne,Heimerdinger,Chogath,LeeSin,Yone,Kaisa,Xerath,JUNGLE,PLATINUM,"['Camille', 'Kaisa', 'Vayne']",76.0,56.0,0.575757576,False,True,False,False
2,AurelionSol,MonkeyKing,Ekko,Vayne,Heimerdinger,Chogath,LeeSin,Yone,Kaisa,Xerath,MIDDLE,PLATINUM,"['Zed', 'Khazix', 'MasterYi']",28.0,31.0,0.474576271,False,False,False,False
3,Vayne,MonkeyKing,Ekko,AurelionSol,Heimerdinger,Chogath,LeeSin,Yone,Kaisa,Xerath,BOTTOM,DIAMOND,"['MasterYi', 'XinZhao', 'Graves']",9.0,18.0,0.333333333,False,False,False,False
4,Heimerdinger,MonkeyKing,Ekko,AurelionSol,Vayne,Chogath,LeeSin,Yone,Kaisa,Xerath,UTILITY,PLATINUM,"['Leblanc', 'Sylas', 'Yasuo']",39.0,51.0,0.433333333,False,False,True,False
0,Olaf,MasterYi,Annie,Jhin,Nautilus,Malphite,Ekko,Veigar,Ezreal,Nami,TOP,MASTER,"['Jax', 'Darius', 'Tryndamere']",110.0,109.0,0.502283105,True,False,False,True
1,MasterYi,Olaf,Annie,Jhin,Nautilus,Malphite,Ekko,Veigar,Ezreal,Nami,JUNGLE,DIAMOND,"['MasterYi', 'XinZhao', 'Graves']",9.0,18.0,0.333333333,False,False,False,True
2,Annie,Olaf,MasterYi,Jhin,Nautilus,Malphite,Ekko,Veigar,Ezreal,Nami,MIDDLE,MASTER,"['Vladimir', 'Lucian', 'Kassadin']",51.0,52.0,0.495145631,False,False,False,True
3,Jhin,Olaf,MasterYi,Annie,Nautilus,Malphite,Ekko,Veigar,Ezreal,Nami,BOTTOM,DIAMOND,"['Jinx', 'Kaisa', 'Ezreal']",19.0,16.0,0.542857143,False,False,False,True
4,Nautilus,Olaf,MasterYi,Annie,Jhin,Malphite,Ekko,Veigar,Ezreal,Nami,UTILITY,MASTER,"['Pantheon', 'Nautilus', 'Alistar']",67.0,74.0,0.475177305,False,False,False,True
0,Darius,MasterYi,Gragas,Jinx,Thresh,Kennen,Hecarim,Galio,Ashe,Rakan,TOP,DIAMOND,"['Renekton', 'Lucian', 'Darius']",55.0,59.0,0.48245614,False,True,False,True
1,MasterYi,Darius,Gragas,Jinx,Thresh,Kennen,Hecarim,Galio,Ashe,Rakan,JUNGLE,DIAMOND,"['MasterYi', 'XinZhao', 'Graves']",9.0,18.0,0.333333333,False,False,False,True
2,Gragas,Darius,MasterYi,Jinx,Thresh,Kennen,Hecarim,Galio,Ashe,Rakan,MIDDLE,MASTER,"['Vladimir', 'Lucian', 'Kassadin']",51.0,52.0,0.495145631,False,False,False,True
3,Jinx,Darius,MasterYi,Gragas,Thresh,Kennen,Hecarim,Galio,Ashe,Rakan,BOTTOM,MASTER,"['Caitlyn', 'Tristana', 'Lucian']",176.0,159.0,0.525373134,True,False,False,True
4,Thresh,Darius,MasterYi,Gragas,Jinx,Kennen,Hecarim,Galio,Ashe,Rakan,UTILITY,GOLD,"['Blitzcrank', 'Leona', 'Ashe']",6.0,5.0,0.545454545,False,True,False,True
0,Garen,MasterYi,Galio,Twitch,Milio,Singed,Kindred,Malzahar,Caitlyn,Lux,TOP,DIAMOND,"['Garen', 'Brand', 'Xerath']",196.0,177.0,0.525469169,False,True,False,True
1,MasterYi,Garen,Galio,Twitch,Milio,Singed,Kindred,Malzahar,Caitlyn,Lux,JUNGLE,DIAMOND,"['MasterYi', 'XinZhao', 'Graves']",9.0,18.0,0.333333333,False,False,False,True
2,Galio,Garen,MasterYi,Twitch,Milio,Singed,Kindred,Malzahar,Caitlyn,Lux,MIDDLE,MASTER,"['Cassiopeia', 'Galio', 'Bard']",263.0,267.0,0.496226415,True,False,False,True
3,Twitch,Garen,MasterYi,Galio,Milio,Singed,Kindred,Malzahar,Caitlyn,Lux,BOTTOM,MASTER,"['Twitch', 'Akshan', 'Aphelios']",147.0,111.0,0.569767442,False,False,False,True
4,Milio,Garen,MasterYi,Galio,Twitch,Singed,Kindred,Malzahar,Caitlyn,Lux,UTILITY,GOLD,"['Blitzcrank', 'Leona', 'Ashe']",6.0,5.0,0.545454545,False,True,False,True
0,Gwen,MasterYi,Galio,Varus,Pyke,Gangplank,MonkeyKing,Katarina,Veigar,Heimerdinger,TOP,DIAMOND,"['Darius', 'Gwen', 'Quinn']",41.0,45.0,0.476744186,False,False,False,True
1,MasterYi,Gwen,Galio,Varus,Pyke,Gangplank,MonkeyKing,Katarina,Veigar,Heimerdinger,JUNGLE,DIAMOND,"['MasterYi', 'XinZhao', 'Graves']",9.0,18.0,0.333333333,False,False,False,True
2,Galio,Gwen,MasterYi,Varus,Pyke,Gangplank,MonkeyKing,Katarina,Veigar,Heimerdinger,MIDDLE,DIAMOND,"['Galio', 'Katarina', 'Zed']",46.0,43.0,0.516853933,False,False,False,True
3,Varus,Gwen,MasterYi,Galio,Pyke,Gangplank,MonkeyKing,Katarina,Veigar,Heimerdinger,BOTTOM,MASTER,"['Ezreal', 'Lucian', 'Jhin']",32.0,28.0,0.533333333,False,False,False,True
